00043PPP,Polonnaruwa,7.87,81,20130311,0
00043PPP,Polonnaruwa,7.87,81,20130312,0
00043PPP,Polonnaruwa,7.87,81,20130313,0.5
00043PPP,Polonnaruwa,7.87,81,20130314,3.8
00043PPP,Polonnaruwa,7.87,81,20130315,28.3
00043PPP,Polonnaruwa,7.87,81,20130316,0
00043PPP,Polonnaruwa,7.87,81,20130317,0
00043PPP,Polonnaruwa,7.87,81,20130318,0
00043PPP,Polonnaruwa,7.87,81,20130319,0
00043PPP,Polonnaruwa,7.87,81,20130320,0
00043PPP,Polonnaruwa,7.87,81,20130321,0
00043PPP,Polonnaruwa,7.87,81,20130322,0
00043PPP,Polonnaruwa,7.87,81,20130323,0
00043PPP,Polonnaruwa,7.87,81,20130324,20.8
00043PPP,Polonnaruwa,7.87,81,20130325,10
00043PPP,Polonnaruwa,7.87,81,20130326,2.3
00043PPP,Polonnaruwa,7.87,81,20130327,2.1
00043PPP,Polonnaruwa,7.87,81,20130328,2.4
00043PPP,Polonnaruwa,7.87,81,20130329,0
00043PPP,Polonnaruwa,7.87,81,20130330,0
00043PPP,Polonnaruwa,7.87,81,20130331,0
00043PPP,Polonnaruwa,7.87,81,20130401,0
00043PPP,Polonnaruwa,7.87,81,20130402,0
00043PPP,Polonnaruwa,7.87,81,20130403,0
00043PPP,Polonnaruwa,7.87,81,20130404,0
00043PPP,Polonnaruwa,7.87,81,20130405,0
00043PPP,Polonnaruwa,7.87,81,20130406,0
00043PPP,Polonnaruwa,7.87,81,20130407,0
00043PPP,Polonnaruwa,7.87,81,20130408,0
00043PPP,Polonnaruwa,7.87,81,20130409,0
00043PPP,Polonnaruwa,7.87,81,20130410,14
00043PPP,Polonnaruwa,7.87,81,20130411,12.5
00043PPP,Polonnaruwa,7.87,81,20130412,0
00043PPP,Polonnaruwa,7.87,81,20130413,17
00043PPP,Polonnaruwa,7.87,81,20130414,0.1
00043PPP,Polonnaruwa,7.87,81,20130415,0
00043PPP,Polonnaruwa,7.87,81,20130416,0
00043PPP,Polonnaruwa,7.87,81,20130417,0
00043PPP,Polonnaruwa,7.87,81,20130418,0
00043PPP,Polonnaruwa,7.87,81,20130419,0
00043PPP,Polonnaruwa,7.87,81,20130420,0
00043PPP,Polonnaruwa,7.87,81,20130421,0
00043PPP,Polonnaruwa,7.87,81,20130422,0
00043PPP,Polonnaruwa,7.87,81,20130423,0
00043PPP,Polonnaruwa,7.87,81,20130424,0.2
00043PPP,Polonnaruwa,7.87,81,20130425,0.2
00043PPP,Polonnaruwa,7.87,81,20130426,0
00043PPP,Polonnaruwa,7.87,81,20130427,0
00043PPP,Polonnaruwa,7.87,81,20130428,0
00043PPP,Polonnaruwa,7.87,81,20130429,0
00043PPP,Polonnaruwa,7.87,81,20130430,0
00043PPP,Polonnaruwa,7.87,81,20130501,0.4
00043PPP,Polonnaruwa,7.87,81,20130502,7.8
00043PPP,Polonnaruwa,7.87,81,20130503,0.1
00043PPP,Polonnaruwa,7.87,81,20130504,0
00043PPP,Polonnaruwa,7.87,81,20130505,0
00043PPP,Polonnaruwa,7.87,81,20130506,18.2
00043PPP,Polonnaruwa,7.87,81,20130507,0
00043PPP,Polonnaruwa,7.87,81,20130508,2.2
