,cell,resident,work,LATITUDE,LONGITUDE,Date
1265,38367,2153.0,292,7.2452296463999994,81.59336908,2013-01-01
1266,38381,2798.0,316,7.2452296463999994,81.719132648,2013-01-01
1267,38423,4253.0,466,7.2542127584000005,79.84166224,2013-01-01
1268,38425,444.0,73,7.2542127584000005,79.859628464,2013-01-01
1269,38426,2192.0,342,7.2542127584000005,79.868611576,2013-01-01
1270,38431,3474.0,511,7.2542127584000005,79.913527136,2013-01-01
1271,38440,1586.0,219,7.2542127584000005,79.994375144,2013-01-01
1272,38479,5279.0,4565,7.2542127584000005,80.344716512,2013-01-01
1273,38481,824.0,271,7.2542127584000005,80.36268273600001,2013-01-01
1274,38483,862.0,194,7.2542127584000005,80.38064896,2013-01-01
1275,38488,7577.0,1371,7.2542127584000005,80.42556452,2013-01-01
1276,38490,4207.0,3428,7.2542127584000005,80.443530744,2013-01-01
1277,38498,169.0,149,7.2542127584000005,80.51539564,2013-01-01
1278,38499,1177.0,274,7.2542127584000005,80.524378752,2013-01-01
1279,38500,5311.0,1184,7.2542127584000005,80.533361864,2013-01-01
1280,38505,1184.0,247,7.2542127584000005,80.57827742399999,2013-01-01
1281,38506,1004.0,171,7.2542127584000005,80.587260536,2013-01-01
1282,38508,612.0,76,7.2542127584000005,80.60522676,2013-01-01
1283,38517,425.0,232,7.2542127584000005,80.686074768,2013-01-01
1284,38534,377.0,84,7.2542127584000005,80.838787672,2013-01-01
1285,38648,2430.0,223,7.2542127584000005,81.86286244,2013-01-01
1286,38674,1939.0,183,7.2631958704,79.84166224,2013-01-01
1287,38676,7645.0,1891,7.2631958704,79.859628464,2013-01-01
1288,38679,3195.0,393,7.2631958704,79.8865778,2013-01-01
1289,38684,4990.0,759,7.2631958704,79.93149336,2013-01-01
1290,38693,1251.0,124,7.2631958704,80.01234136800001,2013-01-01
1291,38697,1968.0,339,7.2631958704,80.048273816,2013-01-01
1292,38716,1903.0,268,7.2631958704,80.218952944,2013-01-01
1293,38722,511.0,75,7.2631958704,80.272851616,2013-01-01
1294,38736,86.0,10,7.2631958704,80.398615184,2013-01-01
1295,38738,1194.0,248,7.2631958704,80.416581408,2013-01-01
1296,38752,2927.0,849,7.2631958704,80.54234497600001,2013-01-01
1297,38753,2452.0,1622,7.2631958704,80.551328088,2013-01-01
1298,38758,2229.0,3764,7.2631958704,80.596243648,2013-01-01
1299,38760,2233.0,515,7.2631958704,80.614209872,2013-01-01
1300,38761,55.0,34,7.2631958704,80.623192984,2013-01-01
1301,38762,1583.0,445,7.2631958704,80.63217609600001,2013-01-01
1302,38766,3929.0,527,7.2631958704,80.66810854399999,2013-01-01
1303,38769,2410.0,783,7.2631958704,80.69505788,2013-01-01
1304,38778,3181.0,455,7.2631958704,80.775905888,2013-01-01
1305,38812,1155.0,287,7.2631958704,81.081331696,2013-01-01
1306,38939,566.0,159,7.2721789824,79.967425808,2013-01-01
1307,38953,1030.0,112,7.2721789824,80.093189376,2013-01-01
1308,38958,8429.0,3050,7.2721789824,80.138104936,2013-01-01
1309,38967,944.0,1260,7.2721789824,80.218952944,2013-01-01
1310,39006,3183.0,759,7.2721789824,80.569294312,2013-01-01
1311,39008,2546.0,889,7.2721789824,80.587260536,2013-01-01
1312,39011,4077.0,3125,7.2721789824,80.614209872,2013-01-01
1313,39017,1515.0,423,7.2721789824,80.66810854399999,2013-01-01
1314,39113,1116.0,149,7.2721789824,81.530487296,2013-01-01
1315,39148,2462.0,246,7.2721789824,81.84489621600001,2013-01-01
1316,39149,360.0,20,7.2721789824,81.853879328,2013-01-01
1317,39176,138.0,47,7.281162094400001,79.84166224,2013-01-01
1318,39178,4470.0,802,7.281162094400001,79.859628464,2013-01-01
1319,39191,4048.0,734,7.281162094400001,79.97640892,2013-01-01
1320,39201,2097.0,638,7.281162094400001,80.06624004,2013-01-01
1321,39230,2123.0,383,7.281162094400001,80.326750288,2013-01-01
1322,39236,3123.0,631,7.281162094400001,80.38064896,2013-01-01
1323,39246,981.0,126,7.281162094400001,80.47048008,2013-01-01
1324,39252,2333.0,402,7.281162094400001,80.524378752,2013-01-01
1325,39255,3118.0,362,7.281162094400001,80.551328088,2013-01-01
1326,39260,1160.0,527,7.281162094400001,80.596243648,2013-01-01
1327,39262,3386.0,1388,7.281162094400001,80.614209872,2013-01-01
1328,39263,5101.0,2749,7.281162094400001,80.623192984,2013-01-01
1329,39268,514.0,155,7.281162094400001,80.66810854399999,2013-01-01
1330,39269,3912.0,1528,7.281162094400001,80.677091656,2013-01-01
1331,39271,74.0,60,7.281162094400001,80.69505788,2013-01-01
1332,39275,6303.0,2368,7.281162094400001,80.730990328,2013-01-01
1333,39375,1687.0,387,7.281162094400001,81.629301528,2013-01-01
1334,39391,682.0,237,7.281162094400001,81.77303132,2013-01-01
1335,39427,553.0,124,7.2901452064,79.84166224,2013-01-01
1336,39428,3252.0,568,7.2901452064,79.850645352,2013-01-01
1337,39430,1964.0,308,7.2901452064,79.868611576,2013-01-01
1338,39433,2611.0,318,7.2901452064,79.895560912,2013-01-01
1339,39446,2790.0,1379,7.2901452064,80.01234136800001,2013-01-01
1340,39457,661.0,75,7.2901452064,80.1111556,2013-01-01
1341,39514,2329.0,1381,7.2901452064,80.623192984,2013-01-01
1342,39515,3528.0,7061,7.2901452064,80.63217609600001,2013-01-01
1343,39516,1056.0,2568,7.2901452064,80.641159208,2013-01-01
1344,39517,1914.0,1489,7.2901452064,80.65014232,2013-01-01
1345,39535,1701.0,253,7.2901452064,80.81183833600001,2013-01-01
1346,39554,1939.0,314,7.2901452064,80.982517464,2013-01-01
1347,39559,285.0,106,7.2901452064,81.02743302399999,2013-01-01
1348,39631,300.0,1058,7.2901452064,81.674217088,2013-01-01
1349,39632,3706.0,2027,7.2901452064,81.6832002,2013-01-01
1350,39633,211.0,98,7.2901452064,81.692183312,2013-01-01
1351,39652,3273.0,544,7.2901452064,81.86286244,2013-01-01
1352,39683,7604.0,2697,7.2991283184,79.8865778,2013-01-01
1353,39687,4151.0,468,7.2991283184,79.92251024800001,2013-01-01
1354,39706,1939.0,212,7.2991283184,80.093189376,2013-01-01
1355,39710,1008.0,292,7.2991283184,80.129121824,2013-01-01
1356,39722,2363.0,1074,7.2991283184,80.236919168,2013-01-01
1357,39731,357.0,79,7.2991283184,80.317767176,2013-01-01
1358,39750,1471.0,275,7.2991283184,80.48844630399999,2013-01-01
1359,39755,733.0,182,7.2991283184,80.533361864,2013-01-01
1360,39759,2966.0,453,7.2991283184,80.569294312,2013-01-01
1361,39762,189.0,70,7.2991283184,80.596243648,2013-01-01
1362,39764,2339.0,444,7.2991283184,80.614209872,2013-01-01
1363,39765,3161.0,656,7.2991283184,80.623192984,2013-01-01
1364,39766,4580.0,7917,7.2991283184,80.63217609600001,2013-01-01
1365,39767,156.0,1116,7.2991283184,80.641159208,2013-01-01
1366,39769,8577.0,1596,7.2991283184,80.659125432,2013-01-01
1367,39772,2511.0,407,7.2991283184,80.686074768,2013-01-01
1368,39776,3245.0,756,7.2991283184,80.72200721600001,2013-01-01
1369,39777,6010.0,2013,7.2991283184,80.730990328,2013-01-01
1370,39790,31.0,42,7.2991283184,80.84777078399999,2013-01-01
1371,39791,716.0,303,7.2991283184,80.856753896,2013-01-01
1372,39796,23.0,10,7.2991283184,80.90166945600001,2013-01-01
1373,39832,1363.0,128,7.2991283184,81.22506148800001,2013-01-01
1374,39883,856.0,299,7.2991283184,81.6832002,2013-01-01
1375,39930,1918.0,348,7.308111430399999,79.850645352,2013-01-01
1376,39932,7897.0,706,7.308111430399999,79.868611576,2013-01-01
1377,39941,5001.0,970,7.308111430399999,79.949459584,2013-01-01
1378,39948,832.0,100,7.308111430399999,80.01234136800001,2013-01-01
1379,39969,2559.0,276,7.308111430399999,80.20098672,2013-01-01
1380,40018,5801.0,2804,7.308111430399999,80.641159208,2013-01-01
1381,40031,2820.0,1017,7.308111430399999,80.75793966399999,2013-01-01
1382,40133,3236.0,1462,7.308111430399999,81.674217088,2013-01-01
1383,40180,3501.0,421,7.3170945424000005,79.84166224,2013-01-01
1384,40188,2847.0,905,7.3170945424000005,79.913527136,2013-01-01
1385,40196,176.0,200,7.3170945424000005,79.985392032,2013-01-01
1386,40242,7450.0,1943,7.3170945424000005,80.398615184,2013-01-01
1387,40246,6909.0,901,7.3170945424000005,80.434547632,2013-01-01
1388,40259,244.0,70,7.3170945424000005,80.551328088,2013-01-01
1389,40264,2765.0,364,7.3170945424000005,80.596243648,2013-01-01
1390,40267,1282.0,1058,7.3170945424000005,80.623192984,2013-01-01
1391,40268,1385.0,505,7.3170945424000005,80.63217609600001,2013-01-01
1392,40270,2749.0,768,7.3170945424000005,80.65014232,2013-01-01
1393,40276,3182.0,872,7.3170945424000005,80.704040992,2013-01-01
1394,40286,905.0,140,7.3170945424000005,80.793872112,2013-01-01
1395,40295,819.0,254,7.3170945424000005,80.87472012,2013-01-01
1396,40431,3581.0,261,7.326077654400001,79.84166224,2013-01-01
1397,40432,2795.0,928,7.326077654400001,79.850645352,2013-01-01
1398,40442,3022.0,1818,7.326077654400001,79.940476472,2013-01-01
1399,40447,1269.0,414,7.326077654400001,79.985392032,2013-01-01
1400,40448,1193.0,1151,7.326077654400001,79.994375144,2013-01-01
1401,40451,3444.0,1156,7.326077654400001,80.02132448,2013-01-01
1402,40457,3669.0,586,7.326077654400001,80.07522315199999,2013-01-01
1403,40500,2249.0,624,7.326077654400001,80.461496968,2013-01-01
1404,40512,5713.0,1043,7.326077654400001,80.569294312,2013-01-01
1405,40518,10888.0,3775,7.326077654400001,80.623192984,2013-01-01
1406,40519,2.0,3,7.326077654400001,80.63217609600001,2013-01-01
1407,40522,2616.0,498,7.326077654400001,80.659125432,2013-01-01
1408,40524,2959.0,611,7.326077654400001,80.677091656,2013-01-01
1409,40525,1274.0,195,7.326077654400001,80.686074768,2013-01-01
1410,40532,38.0,14,7.326077654400001,80.748956552,2013-01-01
1411,40560,3549.0,871,7.326077654400001,81.000483688,2013-01-01
1412,40566,2370.0,892,7.326077654400001,81.05438236,2013-01-01
1413,40633,101.0,28,7.326077654400001,81.656250864,2013-01-01
1414,40687,3457.0,943,7.3350607664,79.8865778,2013-01-01
1415,40713,6783.0,2292,7.3350607664,80.120138712,2013-01-01
1416,40719,1945.0,257,7.3350607664,80.174037384,2013-01-01
1417,40732,5094.0,1031,7.3350607664,80.29081784,2013-01-01
1418,40733,4507.0,1494,7.3350607664,80.299800952,2013-01-01
1419,40766,4899.0,870,7.3350607664,80.596243648,2013-01-01
1420,40810,3035.0,1985,7.3350607664,80.991500576,2013-01-01
1421,40894,2278.0,300,7.3350607664,81.746081984,2013-01-01
1422,40933,6858.0,2771,7.3440438784,79.84166224,2013-01-01
1423,40936,3108.0,481,7.3440438784,79.868611576,2013-01-01
1424,40939,3831.0,624,7.3440438784,79.895560912,2013-01-01
1425,40954,2989.0,1314,7.3440438784,80.030307592,2013-01-01
1426,40982,3141.0,402,7.3440438784,80.281834728,2013-01-01
1427,41021,65.0,71,7.3440438784,80.63217609600001,2013-01-01
1428,41024,4868.0,421,7.3440438784,80.659125432,2013-01-01
1429,41061,289.0,154,7.3440438784,80.991500576,2013-01-01
1430,41157,5472.0,361,7.3440438784,81.853879328,2013-01-01
1431,41183,6089.0,953,7.353026990399999,79.832679128,2013-01-01
1432,41200,3781.0,381,7.353026990399999,79.985392032,2013-01-01
1433,41262,48.0,15,7.353026990399999,80.54234497600001,2013-01-01
1434,41265,1514.0,252,7.353026990399999,80.569294312,2013-01-01
1435,41270,1277.0,498,7.353026990399999,80.614209872,2013-01-01
1436,41277,3875.0,935,7.353026990399999,80.677091656,2013-01-01
1437,41318,291.0,41,7.353026990399999,81.045399248,2013-01-01
1438,41401,2151.0,238,7.353026990399999,81.79099754399999,2013-01-01
1439,41407,3415.0,640,7.353026990399999,81.84489621600001,2013-01-01
1440,41437,8577.0,664,7.3620101024,79.859628464,2013-01-01
1441,41459,2997.0,334,7.3620101024,80.057256928,2013-01-01
1442,41465,2472.0,234,7.3620101024,80.1111556,2013-01-01
1443,41469,3976.0,1203,7.3620101024,80.147088048,2013-01-01
1444,41508,3224.0,587,7.3620101024,80.497429416,2013-01-01
1445,41520,2381.0,267,7.3620101024,80.60522676,2013-01-01
1446,41522,11530.0,2070,7.3620101024,80.623192984,2013-01-01
1447,41526,26.0,4,7.3620101024,80.659125432,2013-01-01
1448,41532,859.0,275,7.3620101024,80.713024104,2013-01-01
1449,41558,3343.0,662,7.3620101024,80.946585016,2013-01-01
1450,41635,5547.0,787,7.3620101024,81.63828464,2013-01-01
1451,41653,17183.0,1489,7.3620101024,81.799980656,2013-01-01
1452,41658,4794.0,382,7.3620101024,81.84489621600001,2013-01-01
1453,41692,2476.0,327,7.3709932144,79.895560912,2013-01-01
1454,41696,4901.0,402,7.3709932144,79.93149336,2013-01-01
1455,41764,5611.0,1122,7.3709932144,80.54234497600001,2013-01-01
1456,41772,1402.0,376,7.3709932144,80.614209872,2013-01-01
1457,41893,837.0,143,7.3709932144,81.701166424,2013-01-01
1458,41904,3547.0,383,7.3709932144,81.799980656,2013-01-01
1459,41905,1110.0,148,7.3709932144,81.808963768,2013-01-01
1460,41936,3805.0,608,7.3799763264,79.832679128,2013-01-01
1461,41941,3321.0,460,7.3799763264,79.877594688,2013-01-01
1462,41958,3459.0,521,7.3799763264,80.030307592,2013-01-01
1463,41990,1172.0,182,7.3799763264,80.317767176,2013-01-01
1464,42023,5226.0,783,7.3799763264,80.614209872,2013-01-01
1465,42026,170.0,45,7.3799763264,80.641159208,2013-01-01
1466,42029,34.0,13,7.3799763264,80.66810854399999,2013-01-01
1467,42074,1548.0,327,7.3799763264,81.072348584,2013-01-01
1468,42085,1881.0,241,7.3799763264,81.171162816,2013-01-01
1469,42095,605.0,94,7.3799763264,81.260993936,2013-01-01
1470,42147,360.0,80,7.3799763264,81.72811576,2013-01-01
1471,42160,2624.0,373,7.3799763264,81.84489621600001,2013-01-01
1472,42200,1123.0,166,7.388959438400001,79.949459584,2013-01-01
1473,42213,3692.0,362,7.388959438400001,80.06624004,2013-01-01
1474,42267,1454.0,203,7.388959438400001,80.551328088,2013-01-01
1475,42271,3895.0,712,7.388959438400001,80.587260536,2013-01-01
1476,42274,3545.0,707,7.388959438400001,80.614209872,2013-01-01
1477,42283,4662.0,961,7.388959438400001,80.69505788,2013-01-01
1478,42291,1639.0,368,7.388959438400001,80.766922776,2013-01-01
1479,42342,114.0,22,7.388959438400001,81.22506148800001,2013-01-01
1480,42411,11346.0,834,7.388959438400001,81.84489621600001,2013-01-01
1481,42438,5475.0,1022,7.3979425504,79.832679128,2013-01-01
1482,42454,2175.0,301,7.3979425504,79.97640892,2013-01-01
1483,42471,2810.0,247,7.3979425504,80.129121824,2013-01-01
1484,42478,3489.0,412,7.3979425504,80.19200360800001,2013-01-01
1485,42487,795.0,125,7.3979425504,80.272851616,2013-01-01
1486,42503,2595.0,253,7.3979425504,80.416581408,2013-01-01
1487,42514,345.0,74,7.3979425504,80.51539564,2013-01-01
1488,42521,46.0,12,7.3979425504,80.57827742399999,2013-01-01
1489,42533,69.0,10,7.3979425504,80.686074768,2013-01-01
1490,42644,533.0,95,7.3979425504,81.6832002,2013-01-01
1491,42661,6705.0,1097,7.3979425504,81.835913104,2013-01-01
1492,42695,1269.0,175,7.4069256624,79.8865778,2013-01-01
1493,42744,2343.0,529,7.4069256624,80.326750288,2013-01-01
1494,42750,2738.0,232,7.4069256624,80.38064896,2013-01-01
1495,42846,1404.0,452,7.4069256624,81.243027712,2013-01-01
1496,42905,1727.0,327,7.4069256624,81.77303132,2013-01-01
1497,42912,4458.0,336,7.4069256624,81.835913104,2013-01-01
1498,42939,1591.0,507,7.415908774400001,79.823696016,2013-01-01
1499,42940,5516.0,1292,7.415908774400001,79.832679128,2013-01-01
1500,42944,4624.0,1453,7.415908774400001,79.868611576,2013-01-01
1501,42949,3261.0,495,7.415908774400001,79.913527136,2013-01-01
1502,43011,3645.0,447,7.415908774400001,80.47048008,2013-01-01
1503,43021,4050.0,343,7.415908774400001,80.5603112,2013-01-01
1504,43030,6307.0,806,7.415908774400001,80.641159208,2013-01-01
1505,43151,6112.0,782,7.415908774400001,81.72811576,2013-01-01
1506,43160,3760.0,379,7.415908774400001,81.808963768,2013-01-01
1507,43162,3556.0,2631,7.415908774400001,81.826929992,2013-01-01
1508,43213,2678.0,395,7.4248918864,80.030307592,2013-01-01
1509,43220,1120.0,123,7.4248918864,80.093189376,2013-01-01
1510,43261,874.0,1256,7.4248918864,80.461496968,2013-01-01
1511,43412,3170.0,304,7.4248918864,81.81794688,2013-01-01
1512,43413,2241.0,1105,7.4248918864,81.826929992,2013-01-01
1513,43440,3570.0,353,7.4338749984,79.81471290399999,2013-01-01
1514,43443,4847.0,758,7.4338749984,79.84166224,2013-01-01
1515,43449,1357.0,249,7.4338749984,79.895560912,2013-01-01
1516,43483,1419.0,365,7.4338749984,80.20098672,2013-01-01
1517,43484,2394.0,1156,7.4338749984,80.209969832,2013-01-01
1518,43494,788.0,189,7.4338749984,80.299800952,2013-01-01
1519,43518,1053.0,172,7.4338749984,80.51539564,2013-01-01
1520,43523,2958.0,532,7.4338749984,80.5603112,2013-01-01
1521,43526,1471.0,336,7.4338749984,80.587260536,2013-01-01
1522,43530,2823.0,837,7.4338749984,80.623192984,2013-01-01
1523,43571,6355.0,796,7.4338749984,80.991500576,2013-01-01
1524,43642,4396.0,615,7.4338749984,81.629301528,2013-01-01
1525,43662,4102.0,593,7.4338749984,81.808963768,2013-01-01
1526,43738,1259.0,157,7.4428581104,80.236919168,2013-01-01
1527,43760,6155.0,1676,7.4428581104,80.434547632,2013-01-01
1528,43779,3297.0,562,7.4428581104,80.60522676,2013-01-01
1529,43914,4517.0,386,7.4428581104,81.81794688,2013-01-01
1530,43957,2310.0,290,7.4518412224,79.949459584,2013-01-01
1531,43980,2004.0,341,7.4518412224,80.15607116,2013-01-01
1532,43984,217.0,116,7.4518412224,80.19200360800001,2013-01-01
1533,43992,815.0,145,7.4518412224,80.263868504,2013-01-01
1534,43995,1038.0,271,7.4518412224,80.29081784,2013-01-01
1535,44002,2228.0,735,7.4518412224,80.353699624,2013-01-01
1536,44039,3204.0,448,7.4518412224,80.686074768,2013-01-01
1537,44194,4671.0,1014,7.460824334400001,79.823696016,2013-01-01
1538,44197,1428.0,195,7.460824334400001,79.850645352,2013-01-01
1539,44204,2489.0,290,7.460824334400001,79.913527136,2013-01-01
1540,44215,4524.0,1218,7.460824334400001,80.01234136800001,2013-01-01
1541,44226,2599.0,316,7.460824334400001,80.1111556,2013-01-01
1542,44247,727.0,319,7.460824334400001,80.299800952,2013-01-01
1543,44255,900.0,92,7.460824334400001,80.371665848,2013-01-01
1544,44282,1354.0,517,7.460824334400001,80.614209872,2013-01-01
1545,44284,2057.0,886,7.460824334400001,80.63217609600001,2013-01-01
1546,44356,1944.0,246,7.460824334400001,81.27896016,2013-01-01
1547,44470,8399.0,4050,7.4698074464,80.048273816,2013-01-01
1548,44486,2388.0,329,7.4698074464,80.19200360800001,2013-01-01
1549,44503,2284.0,994,7.4698074464,80.344716512,2013-01-01
1550,44504,855.0,658,7.4698074464,80.353699624,2013-01-01
1551,44510,4004.0,690,7.4698074464,80.407598296,2013-01-01
1552,44517,3087.0,263,7.4698074464,80.47048008,2013-01-01
1553,44534,3186.0,3488,7.4698074464,80.623192984,2013-01-01
1554,44578,1339.0,388,7.4698074464,81.018449912,2013-01-01
1555,44666,2286.0,211,7.4698074464,81.808963768,2013-01-01
1556,44694,4878.0,372,7.4787905584,79.805729792,2013-01-01
1557,44697,3696.0,417,7.4787905584,79.832679128,2013-01-01
1558,44716,1291.0,218,7.4787905584,80.003358256,2013-01-01
1559,44724,2608.0,256,7.4787905584,80.07522315199999,2013-01-01
1560,44743,972.0,180,7.4787905584,80.24590228,2013-01-01
1561,44755,182.0,78,7.4787905584,80.353699624,2013-01-01
1562,44756,899.0,1942,7.4787905584,80.36268273600001,2013-01-01
1563,44757,1112.0,821,7.4787905584,80.371665848,2013-01-01
1564,44758,1679.0,298,7.4787905584,80.38064896,2013-01-01
1565,44786,11920.0,3335,7.4787905584,80.63217609600001,2013-01-01
1566,44787,1474.0,167,7.4787905584,80.641159208,2013-01-01
1567,44911,3868.0,373,7.4787905584,81.75506509600001,2013-01-01
1568,44963,3618.0,664,7.487773670399999,79.967425808,2013-01-01
1569,45005,1530.0,540,7.487773670399999,80.344716512,2013-01-01
1570,45006,648.0,805,7.487773670399999,80.353699624,2013-01-01
1571,45007,1996.0,6491,7.487773670399999,80.36268273600001,2013-01-01
1572,45008,888.0,1255,7.487773670399999,80.371665848,2013-01-01
1573,45039,1264.0,259,7.487773670399999,80.65014232,2013-01-01
1574,45114,327.0,40,7.487773670399999,81.32387572,2013-01-01
1575,45168,4935.0,399,7.487773670399999,81.808963768,2013-01-01
1576,45200,4659.0,1485,7.4967567824,79.84166224,2013-01-01
1577,45203,2933.0,414,7.4967567824,79.868611576,2013-01-01
1578,45208,4343.0,1013,7.4967567824,79.913527136,2013-01-01
1579,45237,3100.0,267,7.4967567824,80.174037384,2013-01-01
1580,45254,1192.0,323,7.4967567824,80.326750288,2013-01-01
1581,45256,485.0,121,7.4967567824,80.344716512,2013-01-01
1582,45258,120.0,522,7.4967567824,80.36268273600001,2013-01-01
1583,45261,1014.0,402,7.4967567824,80.389632072,2013-01-01
1584,45265,256.0,35,7.4967567824,80.42556452,2013-01-01
1585,45266,2665.0,541,7.4967567824,80.434547632,2013-01-01
1586,45401,2958.0,519,7.4967567824,81.647267752,2013-01-01
1587,45479,2301.0,206,7.5057398944000004,80.093189376,2013-01-01
1588,45502,653.0,153,7.5057398944000004,80.299800952,2013-01-01
1589,45507,1277.0,460,7.5057398944000004,80.344716512,2013-01-01
1590,45509,1484.0,384,7.5057398944000004,80.36268273600001,2013-01-01
1591,45526,1746.0,285,7.5057398944000004,80.51539564,2013-01-01
1592,45538,49.0,21,7.5057398944000004,80.623192984,2013-01-01
1593,45582,3032.0,561,7.5057398944000004,81.018449912,2013-01-01
1594,45661,4442.0,822,7.5057398944000004,81.72811576,2013-01-01
1595,45701,1272.0,221,7.5147230064,79.832679128,2013-01-01
1596,45703,1752.0,180,7.5147230064,79.850645352,2013-01-01
1597,45716,2988.0,315,7.5147230064,79.967425808,2013-01-01
1598,45720,2346.0,269,7.5147230064,80.003358256,2013-01-01
1599,45725,1720.0,436,7.5147230064,80.048273816,2013-01-01
1600,45735,1629.0,193,7.5147230064,80.138104936,2013-01-01
1601,45747,1251.0,163,7.5147230064,80.24590228,2013-01-01
1602,45766,2099.0,386,7.5147230064,80.416581408,2013-01-01
1603,45793,141.0,57,7.5147230064,80.659125432,2013-01-01
1604,45795,6467.0,1205,7.5147230064,80.677091656,2013-01-01
1605,45919,11859.0,1928,7.5147230064,81.79099754399999,2013-01-01
1606,45948,2580.0,249,7.523706118400001,79.79674668,2013-01-01
1607,46008,1873.0,300,7.523706118400001,80.33573340000001,2013-01-01
1608,46036,797.0,98,7.523706118400001,80.587260536,2013-01-01
1609,46041,2711.0,496,7.523706118400001,80.63217609600001,2013-01-01
1610,46052,397.0,87,7.523706118400001,80.730990328,2013-01-01
1611,46074,137.0,20,7.523706118400001,80.928618792,2013-01-01
1612,46145,289.0,61,7.523706118400001,81.566419744,2013-01-01
1613,46202,1070.0,228,7.5326892304,79.823696016,2013-01-01
1614,46209,6022.0,557,7.5326892304,79.8865778,2013-01-01
1615,46242,2317.0,516,7.5326892304,80.183020496,2013-01-01
1616,46265,1397.0,136,7.5326892304,80.389632072,2013-01-01
1617,46372,1662.0,671,7.5326892304,81.350825056,2013-01-01
1618,46384,702.0,170,7.5326892304,81.45862240000001,2013-01-01
1619,46455,1816.0,245,7.5416723424,79.84166224,2013-01-01
1620,46508,1992.0,350,7.5416723424,80.317767176,2013-01-01
1621,46523,5249.0,1225,7.5416723424,80.45251385600001,2013-01-01
1622,46538,1541.0,306,7.5416723424,80.587260536,2013-01-01
1623,46565,77.0,30,7.5416723424,80.82980456,2013-01-01
1624,46574,1040.0,248,7.5416723424,80.910652568,2013-01-01
1625,46626,1670.0,333,7.5416723424,81.37777439199999,2013-01-01
1626,46700,694.0,74,7.5506554544,79.787763568,2013-01-01
1627,46738,2191.0,280,7.5506554544,80.129121824,2013-01-01
1628,46770,597.0,66,7.5506554544,80.416581408,2013-01-01
1629,46778,2100.0,782,7.5506554544,80.48844630399999,2013-01-01
1630,46787,96.0,40,7.5506554544,80.569294312,2013-01-01
1631,46803,4526.0,1259,7.5506554544,80.713024104,2013-01-01
1632,46954,967.0,151,7.559638566399999,79.81471290399999,2013-01-01
1633,46964,2791.0,534,7.559638566399999,79.90454402399999,2013-01-01
1634,46972,2221.0,223,7.559638566399999,79.97640892,2013-01-01
1635,46976,2123.0,175,7.559638566399999,80.01234136800001,2013-01-01
1636,46981,3169.0,367,7.559638566399999,80.057256928,2013-01-01
1637,47011,778.0,127,7.559638566399999,80.326750288,2013-01-01
1638,47015,2610.0,390,7.559638566399999,80.36268273600001,2013-01-01
1639,47047,1046.0,161,7.559638566399999,80.65014232,2013-01-01
1640,47253,1805.0,288,7.5686216784,80.24590228,2013-01-01
1641,47288,3309.0,347,7.5686216784,80.5603112,2013-01-01
1642,47295,3367.0,625,7.5686216784,80.623192984,2013-01-01
1643,47342,1766.0,296,7.5686216784,81.045399248,2013-01-01
1644,47454,2184.0,2574,7.5776047904,79.79674668,2013-01-01
1645,47535,489.0,96,7.5776047904,80.524378752,2013-01-01
1646,47543,102.0,50,7.5776047904,80.596243648,2013-01-01
1647,47705,7891.0,2169,7.5865879024,79.79674668,2013-01-01
1648,47709,1637.0,227,7.5865879024,79.832679128,2013-01-01
1649,47711,2067.0,291,7.5865879024,79.850645352,2013-01-01
1650,47758,1620.0,227,7.5865879024,80.272851616,2013-01-01
1651,47806,3596.0,589,7.5865879024,80.704040992,2013-01-01
1652,47889,131.0,35,7.5865879024,81.449639288,2013-01-01
1653,47926,4434.0,549,7.5865879024,81.782014432,2013-01-01
1654,47968,3327.0,508,7.595571014400001,79.90454402399999,2013-01-01
1655,47972,2591.0,665,7.595571014400001,79.940476472,2013-01-01
1656,47977,1649.0,293,7.595571014400001,79.985392032,2013-01-01
1657,47982,1993.0,219,7.595571014400001,80.030307592,2013-01-01
1658,48032,4269.0,602,7.595571014400001,80.479463192,2013-01-01
1659,48209,1423.0,187,7.6045541264,79.81471290399999,2013-01-01
1660,48239,2964.0,893,7.6045541264,80.084206264,2013-01-01
1661,48244,2726.0,380,7.6045541264,80.129121824,2013-01-01
1662,48278,1437.0,185,7.6045541264,80.434547632,2013-01-01
1663,48420,7832.0,1129,7.6045541264,81.710149536,2013-01-01
1664,48427,377.0,84,7.6045541264,81.77303132,2013-01-01
1665,48499,1600.0,210,7.6135372384,80.16505427199999,2013-01-01
1666,48503,1762.0,261,7.6135372384,80.20098672,2013-01-01
1667,48552,2846.0,606,7.6135372384,80.641159208,2013-01-01
1668,48584,582.0,115,7.6135372384,80.928618792,2013-01-01
1669,48713,3984.0,496,7.622520350399999,79.832679128,2013-01-01
1670,48759,3465.0,1429,7.622520350399999,80.24590228,2013-01-01
1671,48848,4537.0,641,7.622520350399999,81.045399248,2013-01-01
1672,48898,1404.0,293,7.622520350399999,81.494554848,2013-01-01
1673,49017,2915.0,312,7.6315034624,80.308784064,2013-01-01
1674,49049,4863.0,661,7.6315034624,80.596243648,2013-01-01
1675,49229,873.0,94,7.640486574400001,79.958442696,2013-01-01
1676,49241,2082.0,188,7.640486574400001,80.06624004,2013-01-01
1677,49472,2296.0,238,7.6494696864,79.8865778,2013-01-01
1678,49483,1372.0,224,7.6494696864,79.985392032,2013-01-01
